label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
0	353 kg	0.4246	reptile	Reilly	0.2794	0.6293	245	-86	n/a	Inan	621	ferret	311	-0.0621	baseball
2	556 kg	0.1335	chicken	Lise	0.5601	1.0611	709	-292	900 m^2	Eriq	755	fish	189	0.1778	running
1	183 kg	0.645	guinea pig	Sam, Lise	0.8188	0.2745	-260	379	215 m^2	Michael	188	rat	864	0.7314	motor sports
2	579 kg	0.3232	fish	Fabrice, Lise	0.2043	1.1131	901	149	?	Chris	1037	reptile, dog	121	-0.0153	running
3	832 kg	0.9469	bird	Michael	0.0291	0.2143	588	314	-15 m^2	Eriq	256	rabbit	582	0.5705	tennis, golf
2	835 kg	0.1211	cat	Fabrice, Lise	0.709	1.0968	817	473	1348 m^2	Chris	1124	chicken, fish, dog	-84	0.1969	basketball
3	895 kg	0.9321	bird	Inan	-0.1699	0.4326	781	832	-8 m^2	Eriq	-232	rabbit	586	0.8182	volleyball, tennis
0	354 kg	0.5452	hamster	Andrew, Vani	0.4958	0.2971	576	203	1028 m^2	Inan	443	pig, guinea pig	185	0.0413	baseball, badminton
0	494 kg	0.2327	cat	rEILLY, vANI	0.429	0.4287	141	-64	1227 m^2	Inan	999	NULL	322	0.2501	boxing, badminton
2	574 kg	-0.0376	rat	fABRICE	0.6724	1.2092	592	-81	771 m^2	Tony	1074	dog, fish, chicken	94	0.1984	running
4	597 kg	0.4062	rat	Tony	0.2702	0.6201	215	949	764 m^2	Reilly	-13	ferret	595	0.9276	ICE HOCKEY, TRACK & FIELD
2	548 kg	-0.2312	chicken	Lise, Fabrice	0.6104	0.9774	1087	303	634 m^2	Eriq	967	chicken	68	-0.1637	basketball
1	179 kg	0.5103	guinea pig	Chris	0.8551	-0.0068	-115	766	28 m^2	Inan	563	rat	968	0.5819	soccer
3	946 kg	0.6481	bird	Inan	-0.1598	0.1184	795	598	93 m^2	Eriq	453	RABBIT	709	0.814	volleyball, golf
0	-173 kg	0.3012	cat	n/a	0.078	0.4043	228	415	835 m^2	Inan	952	cat, guinea pig, hamster, bird	570	-0.2304	Baseball
1	None	0.325	guinea pig	Chris	0.5151	0.0198	225	366	278 m^2	Sam	365	rat	1046	0.2108	soccer
4	1031 kg	0.1519	dog	Eriq	0.4259	0.4025	96	896	700 m^2	Vani	229	ferret	501	1.0195	track & field
2	1015 kg	0.0877	chicken	Sam	0.4634	0.8892	1022	106	751 m^2	Lise	1026	reptile	-211	-0.0064	running
1	333 kg	0.847	guinea pig	Chris	0.7627	-0.1954	-92	442	194 m^2	Sam	291	rat	813	0.1851	soccer
0	179 kg	0.0976	reptile	Vani	0.1331	0.4854	565	82	835 m^2	Inan	830	pig, guinea pig, cat, bird	615	0.1851	boxing, baseball
1	-170 kg	0.674	guinea pig	Chris	0.9648	0.0477	8	364	137 m^2	Michael	491	rat	886	0.3185	motor sports
0	-165 kg	0.202	cat	Vani, Andrew	0.4832	0.4727	462	114	975 m^2	Inan	1099	bird, hamster, guinea pig, pig	422	-0.0716	boxing
1	-207 kg	0.541	guinea pig	Chris	0.7049	0.0892	-42	452	316 m^2	Sam	349	rat	980	0.6899	motor sports
3	915 kg	0.5521	rat	Michael	0.0864	-0.1959	695	896	278 m^2	Eriq	-142	rabbit	599	0.8632	golf
1	115 kg	0.4407	pig	Chris	0.9482	0.4722	71	224	-31 m^2	Michael	621	rat	895	0.4901	soccer
2	722 kg	-0.1653	CHICKEN	Lise, Fabrice	0.6233	1.2756	964	15	922 m^2	Fabrice	1061	fish	-11	0.1498	running
4	713 kg	0.1337	dog	Eriq	0.6575	0.9826	229	855	714 m^2	Reilly	293	ferret	521	1.0716	ice hockey
0	347 kg	0.2932	reptile	N/A	0.2563	0.6742	274	-112	993 m^2	Inan	824	bird, hamster, cat, pig	496	-0.1198	baseball, badminton
1	360 kg	0.3742	pig	Chris	0.982	0.0684	113	520	-318 m^2	Sam	811	rat	780	0.7284	soccer
0	488 kg		hamster	Reilly, Andrew	0.3711	0.7633	185	28	1148 m^2	Inan	1064	bird, pig, guinea pig, hamster	576	0.0224	baseball
0	95 kg	0.2406	pig	Vani, Andrew	0.6757	0.355	136	-313	1160 m^2	iNAN	690	reptile, fish	294	0.0069	baseball
3	591 kg	0.9519	rabbit	Inan	0.1191	0.0704	602	638	329 m^2	Eriq	292	rabbit	660	1.0843	golf
4	627 kg	0.4518	rat	Tony	0.4645	0.8673	630	1058	613 m^2	Andrew	246	ferret	456	0.7412	football
2	438 kg	0.1962	fish	Sam	0.5069	1.0131	1107	269	603 m^2	Lise	996	CHICKEN, FISH, REPTILE	197	0.2167	basketball
1	-35 kg	0.6798	guinea pig	Chris	1.0489	-0.0055	173	-44	208 m^2	Sam	308	RAT	625	0.4907	track & field, football
3	776 kg	0.729	rabbit	Inan	0.058	0.3513	1046	560	238 m^2	Eriq	203	rabbit	782	0.4554	volleyball
3	864 kg	0.7983	rabbit	Michael	0.18	0.154	554	721	208 m^2	Chris	33	rabbit	447	0.9134	volleyball, tennis
3	737 kg	0.7103	bird	Inan	-0.0558	-0.2351	674	936	353 m^2	Eriq	185	rat	387	0.681	golf
4	864 kg	0.1205	rat	Michael	0.5171	0.3621	101	955	1046 m^2	Andrew	95	ferret	571	1.0022	football
2	379 kg	0.1604	fish	Lise, Fabrice	0.6457	0.9201	713	99	471 m^2	Inan	729	fish, chicken, dog	62	NULL	running
3	995 kg	1.1377	rabbit	Inan	-0.0363	0.2457	473	374	82 m^2	Eriq	125	rabbit	849	0.4308	golf, tennis
0	459 kg	0.3729	reptile	Andrew	0.1721	0.4436	283	268	1113 m^2	Inan	1032	guinea pig, bird, hamster, cat	548	0.042	boxing
0	760 kg	0.1347	hamster	Andrew, Reilly	0.3613	0.2704	565	196	1105 m^2	Eriq	920	guinea pig	338	-0.1048	tennis
4	491 kg	0.4912	ferret	Tony	0.8204	0.5049	273	1122	983 m^2	Vani	474	ferret	824	1.0106	ice hockey
4	707 kg	0.215	ferret	Lise, Sam	0.6948	0.5443	462	1134	520 m^2	Andrew	241	ferret	522	0.5276	track & field
3	955 kg	0.823	rabbit	Tony	-0.0237	0.1838	634	644	364 m^2	Eriq	483	rabbit	627	0.7871	tennis, golf
1	253 kg	0.5802	guinea pig	Vani, Reilly	1.0391	-0.4676	131	203	95 m^2	Michael	607	rat	828	0.41	motor sports
3	993 kg	0.773	bird	Vani, Reilly	-0.0549	-0.04	414	1050	378 m^2	Eriq	79	rabbit	612	0.8537	golf, volleyball
2	925 kg	0.209	fish	Tony	0.8185	0.9697	848	-53	311 m^2	Tony	836	hamster, pig, guinea pig	-25	0.535	basketball
1	23 kg	0.6655	guinea pig	Chris	0.8056	0.061	-473	362	-60 m^2	Sam	554	rat	987	0.4176	soccer
3	942 kg	0.5957		Michael	0.1821	0.2238	525	807	209 m^2	N/A	170	rabbit	634	0.8544	golf
0	251 kg	0.327	reptile	Andrew, Reilly	0.2475	0.4532	455	47	904 m^2	Inan	882	hamster, guinea pig	431	0.3952	boxing
1	475 kg	0.3347	guinea pig	Chris	0.8017	0.0831	195	609	201 m^2	Michael	554	rat	706	0.425	soccer
4	859 kg	0.5273	rat	Eriq	0.6467	0.6199	244	675	589 m^2	Andrew	294	ferret	652	1.0616	ICE HOCKEY, TRACK & FIELD
4	658 kg	0.2439	dog	Eriq	0.8695	0.7053	396	926	729 m^2	Vani	206	ferret	551	1.0094	track & field, football
2	481 kg	0.2704	fish	Fabrice	0.3561	0.864	1033	-24	1051 m^2	Lise	1037	dog	-89	0.1673	running
0	485 kg	0.2851	cat	Andrew	0.0954	0.6492	-31	344	1054 m^2	Eriq	887	guinea pig	200	-0.326	boxing
4	1097 kg	0.4305	dog	Eriq	0.4762	0.8976	416	1167	572 m^2	Vani	276	ferret	870	0.9619	ice hockey
2	644 kg	-0.1941	fish	Lise	0.9551	0.992	800	82	745 m^2	Lise	880	ferret	88	0.2478	running
3	1006 kg	0.9559	rabbit	Inan	-0.0054	0.4006	740	883	-143 m^2	Eriq	164	rabbit	774	0.687	volleyball, golf
3	816 kg	0.5612	bird	Michael	0.1307	0.0768	554	978	-50 m^2	Eriq	172	RABBIT	642	0.6388	volleyball, golf
4	785 kg	0.3538	dog	Eriq	0.6001	0.5625	433	1104	496 m^2	Vani	-264	FERRET	484	0.8751	football, track & field
1	-171 kg	0.6984	pig	Michael	0.9572	0.0633	40	449	375 m^2	Michael	849	rat	977	0.4854	soccer
4	814 kg	0.4331	dog	Tony	0.7052	0.2966	739	786	339 m^2	Vani	79	ferret	582	1.0254	football
2	240 kg	0.0558	fish	Sam, Lise	0.7588	0.94	935	554	815 m^2	Chris	607	pig, cat	142	0.1683	basketball
0	318 kg	0.366	hamster	Eriq	0.4832	0.6071	401	-142	996 m^2	Inan	1155	cat	195	0.0884	boxing
4	461 kg	0.3388	dog	Eriq	0.6389	0.5047	480	824	693 m^2	None	110	Ferret	581	1.0094	track & field, football
4	577 kg	0.1911	rat	Tony	0.5286	0.5191	184	862	462 m^2	Vani	273	ferret	410	0.9684	Football, Ice Hockey
0	-42 kg	0.3592	pig	Vani, Reilly	0.4658	0.4435	615	-11	1018 m^2	Inan	933	ferret	485	0.0699	boxing, badminton
0	473 kg	0.635	CAT	Reilly, Vani	0.3435	0.6227	463	280	1037 m^2	Inan	779	ferret	465	0.3949	baseball
1	7 kg	0.5538	guinea pig	Chris	0.4438	0.0611	58	360	282 m^2	Michael	452	rat	800	0.5591	motor sports
0	520 kg	0.6154	reptile	Reilly	0.2475	0.2159	234	395	1017 m^2	Inan	887	ferret	288	-0.011	boxing
4	957 kg	0.12	ferret	Eriq	0.7748	0.5127	379	1121	322 m^2	Reilly	123	ferret	676	1.4339	track & field
0	398 kg	0.4103	hamster	Andrew, Reilly	0.2724	0.5529	503	393	1050 m^2	Inan	1134	guinea pig, cat, hamster	478	-0.1005	boxing
4	398 kg	0.4495	dog	Tony	0.7713	0.6674	323	814	626 m^2	Reilly	426	ferret	724	0.8817	football
4	669 kg	0.0578	dog	Tony	0.6964	0.6857	407	967	95 m^2	Eriq	208	ferret	651	0.5823	ice hockey
2	None	-0.0164	fish	Lise, Fabrice	0.5246	0.8874	926	40	971 m^2	Lise	786	chicken, dog	100	0.1103	running
1	79 kg	0.4196	pig	Chris	N/A	0.1796	36	338	32 m^2	Michael	304	rat	728	0.7105	motor sports
1	226 kg	0.74	pig	Chris	0.7278	0.1109	305	286	332 m^2	Sam	70	rat	840	0.629	motor sports
0	71 kg	0.53	cat	Eriq	0.1801	0.592	727	-270	1061 m^2	inan	1124	bird, cat, hamster, guinea pig	510	0.1555	badminton, baseball
3	922 kg	0.8441	rabbit	Michael	-0.1879	0.5352	712	1161	270 m^2	Eriq	-19	rabbit	647	0.5692	volleyball
0	121 kg	0.4788	bird	Reilly	0.1207	0.1835	508	36	1329 m^2	Inan	697	bird	371	-0.0862	badminton
2	566 kg	-0.2343	chicken	Lise, Sam	0.7081	1.1229	717	102	707 m^2	Tony	1014	fish, dog	273	0.1923	running
4	641 kg	0.1386	rat	?	0.6406	0.9503	627	1037	663 m^2	Reilly	219	FERRET	440	1.1555	track & field
2	662 kg	0.0794	chicken	Sam	0.5271	0.4352	790	463	772 m^2	Reilly	720	chicken, dog, fish	9	0.1275	running
3	1010 kg	0.7821	rabbit	Chris	0.0498	0.4131	869	201	389 m^2	Eriq	125	rabbit	582	0.7525	golf, tennis
3	895 kg	0.9778	bird	Inan	0.1356	0.1884	934	944	201 m^2	Eriq	-102	rabbit	523	0.7258	golf, volleyball
0	52 kg	0.34	cat	Reilly	0.1369	0.6014	374	-29	901 m^2	Inan	824	dog	402	0.0164	boxing, baseball
3	1036 kg	0.9325	rabbit	Inan	0.2431	0.3651	634	924	365 m^2	Eriq	38	rabbit	809	1.0009	golf, tennis
1	86 kg	0.5544	guinea pig	Chris	0.5224	0.1676	-288	819	81 m^2	Michael	476	rat	611	0.5793	motor sports
4	670 kg	0.3918	rat	Eriq	0.378	0.6327	219	1082	411 m^2	Vani	-213	ferret	608	0.9078	track & field
0	288 kg	0.3811	hamster	Reilly, Andrew	0.2344	0.6704	368	138	681 m^2	Inan	913	hamster, bird	492	0.1414	baseball
3	985 kg	1.0447	bird	Michael	-0.0387	0.271	810	910	292 m^2	Eriq	385	rabbit	663	1.0506	tennis, golf
3	871 kg	0.7956	rabbit	Inan	-0.1885	0.3326	457	947	434 m^2	Eriq	-62	rabbit	709	0.6075	tennis, volleyball
0	268 kg	0.3387	hamster	Reilly, Vani	0.192	0.561	371	97	732 m^2	Michael	810	hamster, guinea pig, bird, pig	768	0.1258	badminton
2	663 kg	-0.0515	fish	Lise	0.5292	1.203	835	-7	792 m^2	Andrew	961	chicken, fish	-2	0.3316	running
1	236 kg	0.6253	guinea pig	Chris	0.983	0.0532	280	509	140 m^2	Sam	676	chicken, dog, reptile	1033	0.4592	motor sports
2	459 kg	-0.0045	fish	sAM	0.7096	0.8037	696	208	651 m^2	Fabrice	944	dog	-120	0.0881	basketball
1	147 kg	0.7974	pig	Chris	0.6432	-0.2063	143	640	163 m^2	Sam	444	rat	817	0.7345	SOCCER
3	1140 kg	0.6038	bird	Michael	-0.0029	0.2461	1107	884	312 m^2	Michael	96	rabbit	915	0.7992	tennis, golf
4	671 kg	0.4314	ferret	Eriq	0.6917	0.7928	600	1203	589 m^2	Reilly	338	rabbit	580	0.7066	track & field
3	909 kg	0.9201	rabbit	Inan	-0.1284	-0.0823	587	678	348 m^2	Eriq	131	rabbit	718	0.7963	volleyball
2	646 kg	0.0251	fish	Lise	0.1903	0.8047	895	94	n/a	cHRIS	883	dog, fish, chicken	145	0.4924	basketball
1	37 kg	1.0336	guinea pig	Chris	0.6325	-0.0853	366	229	327 m^2	Michael	510	rat	779	0.9185	soccer
0	451 kg	0.4754	cat	sAM	0.4225	0.2842	613	32	691 m^2	Inan	890	pig, guinea pig, hamster, bird	478	0.1828	baseball, badminton
3	923 kg	0.843	rabbit	Chris	0.0343	0.3954	374	676	303 m^2	Eriq	172	RABBIT	742	0.5945	volleyball, tennis
4	702 kg	0.5743	chicken	Eriq	0.7071	0.3216	579	874	571 m^2	Andrew	391	ferret	281	1.3174	ice hockey
2	608 kg	0.0708	Fish	Tony	1.0332	0.9393	596	325	951 m^2	Tony	844	reptile, fish	216	0.3073	basketball
2	457 kg	0.4342	fish	Lise, Fabrice	0.4516	0.9242	616	164	672 m^2	Lise	776	fish, chicken, reptile	-161	0.427	basketball
4	741 kg	0.3228	ferret	Eriq	0.6593	0.4687	666	1258	541 m^2	Andrew	-97	ferret	264	0.8883	football
4	NULL	0.0026	ferret	Tony	0.8476	0.6575	479	1009	557 m^2	Reilly	190	ferret	322	0.8589	football, track & field
0	254 kg	0.351	cat	Vani, Andrew	0.4685	0.4776	418	233	874 m^2	Inan	997	hamster	327	0.0327	boxing, badminton
1	135 kg	0.6238	pig	Chris	0.6784	0.3031	12	637	53 m^2	Eriq	409	rat	713	0.5214	motor sports
1	456 kg	0.6789	guinea pig	Chris	1.0696	0.0479	-21	267	523 m^2	Sam	39	fish	780	0.2628	motor sports
3	909 kg	0.5617	bird	mICHAEL	0.4058	0.018	641	766	195 m^2	Eriq	-314	rabbit	594	0.681	volleyball, golf
4	580 kg	0.0232	dog	Tony	0.6546	0.2538	598	1226	784 m^2	reilly	406	ferret	379	0.907	ICE HOCKEY, FOOTBALL
4	948 kg	-0.0593	dog	Eriq	0.2821	0.4963	702	1163	494 m^2	Reilly	372	Ferret	561	1.0899	ice hockey
0	489 kg	0.4544	cat	Chris	0.438	0.6767	324	173	865 m^2	Inan	903	pig	606	-0.0019	boxing
2	368 kg	-0.2235	fish	Lise	0.7574	0.9251	789	-29	891 m^2	Tony	1108	dog, reptile	-135	0.2168	running
3	882 kg	0.7837	rabbit	Inan	-0.0374	0.244	606	613	418 m^2	Eriq	59	rabbit	467	0.4411	motor sports
1	193 kg	0.6967	pig	Chris	0.6282	-0.2106	-160	362	-168 m^2	Sam	802	rabbit	819	0.5501	soccer
0	398 kg	0.1761	cat	Vani	0.4661	0.0976	275	598	863 m^2	inan	920	rabbit	355	N/A	boxing
2	532 kg	0.0071	fish	Sam	0.4506	1.2352	926	-27	806 m^2	Tony	1227	chicken, reptile	95	0.2535	running
3	711 kg	0.6971	rabbit	Inan	0.3218	0.0941	614	770	76 m^2	eriq	200	ferret	520	1.1608	golf, tennis
2	558 kg	0.1663	chicken	Lise	0.7459	1.2978	852	323	847 m^2	Fabrice	872	dog	153	0.1675	running
0	207 kg	0.402	hamster	Vani, Reilly	0.4136	0.2476	302	446	581 m^2	Inan	799	guinea pig, hamster	480	-0.0023	boxing, badminton
1	429 kg	0.3537	pig	Chris	0.893	-0.1879	173	398	115 m^2	Sam	76	rat	915	0.4394	soccer
3	1048 kg	1.0091	pig	Reilly, Vani	-0.1526	0.1378	774	831	251 m^2	Eriq	-204	rabbit	?	0.7867	tennis, golf
0	195 kg	0.7449	cat	Reilly, Andrew	0.6383	0.5613	-66	-185	1124 m^2	Inan	982	Bird	270	0.0377	badminton, boxing
3	685 kg	0.9202	rabbit	Michael	0.1172	0.2116	472	894	258 m^2	Eriq	89	rabbit	855	0.9953	golf, tennis
0	29 kg	0.3892	cat	Reilly, Andrew	0.1881	0.4277	401	396	1596 m^2	n/a	632	guinea pig, bird, pig, hamster	487	0.0117	baseball
3	962 kg	NULL	rabbit	Michael	0.2128	0.3205	510	1121	111 m^2	Eriq	134	rabbit	649	0.6733	volleyball, golf
1	-199 kg	0.9022	guinea pig	Chris	0.4508	0.1506	143	186	218 m^2	sam	547	rat	875	0.7372	soccer
4	550 kg	0.3514	dog	Eriq	0.6134	0.6308	356	1296	659 m^2	Reilly	124	ferret	602	1.1302	ice hockey, football
4	796 kg	0.2841	ferret	Eriq	0.8064	0.8853	189	1007	194 m^2	Reilly	202	ferret	553	1.1843	track & field
4	417 kg	0.2753	rat	Tony	0.4614	0.9085	442	1092	545 m^2	Vani	255	ferret	697	0.534	football, track & field
3	1033 kg	1.1406	bird	Michael	0.1464	0.0243	930	908	403 m^2	Eriq	-236	rabbit	722	0.4941	tennis, volleyball
3	861 kg	0.9381	rabbit	Inan	-0.1316	0.4808	555	712	105 m^2	Eriq	-132	ferret	852	1.0385	volleyball, tennis
1	193 kg	0.5784	guinea pig	Chris	0.3825		-32	277	130 m^2	Lise	544	rat	929	0.4618	motor sports
0	584 kg	0.5077	hamster	Vani	0.3726	0.5247	332	284	1003 m^2	Inan	846	bird, guinea pig	315	-0.067	badminton, baseball
1	271 kg	0.7123	guinea pig	Chris	0.9788	0.0741	284	678	461 m^2	Michael	658	rat	1191	0.5552	motor sports
0	-81 kg	0.3388	reptile	Vani, Reilly	0.3731	0.2954	364	617	1282 m^2	Eriq	809	rat	405	-0.3158	boxing, baseball
1	420 kg	0.5128	guinea pig	Chris	0.7317	0.1597	-61	439	460 m^2	Eriq	318	guinea pig, pig, cat	921	0.2279	soccer
2	645 kg	-0.2002	chicken	Lise	0.7032	0.9659	650	103	565 m^2	Fabrice	1121	dog	-9	0.1853	running
3	936 kg	0.785	Bird	Tony	0.1472	0.1658	383	1139	111 m^2	Eriq	-220	rabbit	511	0.9219	volleyball, tennis
0	114 kg	0.3061	REPTILE	Reilly	0.335	?	507	116	669 m^2	Inan	777	guinea pig, pig, hamster, cat	97	0.2963	badminton
3	593 kg	0.7915	rabbit	Inan	-0.2497	0.2253	None	807	500 m^2	Eriq	97	rabbit	504	1.2036	volleyball
2	373 kg	0.1847	fish	Sam	0.4802	0.5663	753	153	931 m^2	Chris	658	reptile	121	0.4638	running
1	-41 kg	0.7094	fish	Chris	1.1143	-0.16	-156	433	88 m^2	Michael	165	rat	1038	0.5558	soccer
1	93 kg	0.5975	guinea pig	Andrew	0.474	0.1834	-286	321	289 m^2	Sam	624	rat	874	0.5479	soccer
4	697 kg	0.1074	ferret	Tony	0.8349	0.55	745	886	770 m^2	Vani	179	ferret	412	1.1525	ice hockey
0	463 kg	0.6313	cat	Vani	0.4553	0.6342	109	-155	1002 m^2	Inan	713	bird, guinea pig, hamster	331	-0.2236	baseball
4	454 kg	0.689	ferret	Tony	0.656	0.625	59	1273	664 m^2	Reilly	275	ferret	588	0.9511	track & field
4	941 kg	0.2642	reptile	Eriq	0.6313	0.5807	559	930	539 m^2	Vani	-95	ferret	860	0.8239	ice hockey, football
3	1038 kg	0.882	rabbit	Inan	0.05	-0.1397	594	813	59 m^2	Eriq	-32	dog	743	0.7892	volleyball
1	421 kg	1.0312	guinea pig	Chris	1.0776	-0.0726	247	232	239 m^2	Michael	309	rat	883	0.1868	motor sports
2	404 kg	0.1363	fish	Fabrice	0.6281	1.1424	894	197	973 m^2	Eriq	864	cat	-280	0.2017	basketball
3	1062 kg	0.9505	hamster	Michael	0.0527	0.194	565	750	246 m^2	Eriq	32	rabbit	492	0.7959	volleyball, tennis
3	829 kg	0.9547	bird	Michael	0.1082	0.4012	481	738	250 m^2	Eriq	48	rabbit	747	0.637	tennis
0	306 kg	0.2134	cat	Reilly, Andrew	0.335	0.4163	96	17	1301 m^2	Inan	387	guinea pig	286	0.1609	boxing, baseball
1	378 kg	0.3464	guinea pig	Chris	0.9781	0.0272	316	697	29 m^2	Michael	n/a	rat	748	0.3525	soccer
1	119 kg	0.4949	guinea pig	Chris	0.5991	0.2513	-96	536	413 m^2	Michael	135	rat	988	0.7616	Motor Sports
1	202 kg	0.772	guinea pig	Chris	0.6435	0.1282		537	159 m^2	Michael	526	rat	519	0.6836	soccer
2	602 kg	-0.0165	fish	Sam	0.2341	1.0763	1073	300	566 m^2	Lise	825	chicken, reptile	269	0.3574	basketball
2	459 kg	0.1186	fish	Lise	0.4616	1.1921	978	301	800 m^2	Tony	574	chicken	-205	0.3376	basketball
3	898 kg	0.9693	bird	Inan	0.0571	0.2952	526	719	112 m^2	Eriq	-41	ferret	443	1.1321	volleyball, tennis
4	737 kg	-0.0099	fish	Tony	0.6725	0.7668	698	1030	675 m^2	Reilly	176	ferret	717	1.2381	football
3	888 kg		bird	Michael	0.2127	0.64	826	652	-60 m^2	Eriq	29	rabbit	611	0.4024	tennis, volleyball
2	361 kg	0.0057	chicken	Lise	0.2542	1.0363	1300	478	513 m^2	Tony	775	chicken, dog, fish	92	0.1576	running
1	-8 kg	0.9234	guinea pig	Chris	0.8587	0.0312	356	532	44 m^2	Michael	189	rat	651	0.4676	soccer
2	114 kg	0.1859	chicken	Sam	0.4283	0.8844	1088	105	973 m^2	Chris	819	fish, reptile	178	0.1903	basketball
4	549 kg	0.4132	dog	Eriq	0.566	0.2602	273	643	636 m^2	Andrew	210	?	761	0.5421	track & field
0	334 kg	0.3828	hamster	Reilly, Andrew	-0.0039	0.4941	152	-7	982 m^2	Sam	961	hamster	NULL	0.3942	badminton, boxing
2	551 kg	0.1688	fish	Sam	0.4837	1.0531	1117	-143	1258 m^2	Tony	1112	dog, fish	113	0.2347	basketball
3	642 kg	0.8157	rabbit	Inan	-0.368	0.3638	746	678	571 m^2	Eriq	98	rat	751	0.6502	volleyball, tennis
1	150 kg	1.0887	pig	Chris	0.4928	-0.0449	-206	739	-213 m^2	Sam	474	rat	871	0.5064	soccer
3	604 kg	0.7335	bird	Michael	-0.1241	0.5765	856	894	133 m^2	Eriq	-34	rabbit	490	1.013	volleyball
2	268 kg	0.1243	fish	Lise, Sam	0.6212	1.2124	1157	365	949 m^2	Sam	1036	fish, reptile	-71	0.4311	running
0	434 kg	0.2444	cat	Reilly	0.2633	0.237	434	N/A	904 m^2	Inan	413	hamster	510	0.1523	baseball, badminton
2	690 kg	0.2518	chicken	Sam, Lise	0.5266	1.15	675	356	661 m^2	Chris	682	reptile, dog	310	0.576	basketball
0	152 kg	0.5323	cat	Reilly	0.399	0.73	529	205	1132 m^2	Inan	657	pig, cat, guinea pig, bird	365	0.249	badminton, baseball
1	156 kg	0.8835	guinea pig	Chris	0.7541	-0.151	377	556	283 m^2	Michael	211	hamster	839	0.8136	soccer
2	451 kg	0.0903	chicken	Sam, Fabrice	0.7214	1.2808	1001	296	665 m^2	Tony	696	dog	-47	0.2506	basketball
0	344 kg	0.5287	hamster	Vani, Reilly	0.2257	0.5115	550	-31	863 m^2	Inan	1070	NULL	486	0.1715	badminton, boxing
0	198 kg	0.3669	reptile	Vani	0.0628	0.6224	410	63	1072 m^2	Inan	827	pig	377	-0.1375	boxing
1	81 kg	0.7102	guinea pig	Chris	0.6905	-0.1554	143	532	315 m^2	Sam	284	rat	839	0.0722	soccer
3	1097 kg	0.7189	bird	Inan	-0.1332	0.399	489	653	163 m^2	Eriq	-98	RABBIT	533	1.1046	tennis, golf
1	354 kg	1.0651	pig	Chris	0.8111	-0.0086	133	408	69 m^2	Sam	704	rat	792	0.4053	soccer
4	886 kg	0.389	dog	Eriq	0.806	0.4828	497	916	585 m^2	Andrew	305	rat	536	1.0303	ice hockey
0	481 kg	0.3494	hamster	Reilly	0.1792	0.3297	277	212	1300 m^2	Inan	818	bird, guinea pig, cat, hamster	426	0.1596	baseball, boxing
3	687 kg	1.024	bird	vANI, rEILLY	-0.1757	0.3352	377	700	155 m^2	eRIQ	170	hamster	743	0.4199	volleyball
3	937 kg	0.5835	rabbit	mICHAEL	-0.1405	0.3826	431	856	212 m^2	Eriq	33	hamster	443	0.8638	volleyball, golf
2	536 kg	0.4414	chicken	Fabrice	0.4342	0.935	681	138	550 m^2	Tony	808	fish, chicken	-106	0.0807	running
4	820 kg	0.0213	rat	Eriq	0.7524	0.4277	640	1261	452 m^2	Andrew	398	ferret	670	0.9228	track & field, ice hockey
2	538 kg	0.1274	chicken	Lise, Fabrice	0.6962	1.4308	746	50	495 m^2	Eriq	685	chicken, reptile	228	-0.0537	basketball
0	439 kg	0.7773	cat	Andrew, Reilly	0.0167	0.3281	343	-49	1114 m^2	Inan	942	guinea pig, cat, bird, pig	156	0.091	baseball
4	1070 kg	0.4721	dog	Inan	0.612	0.9584	482	679	720 m^2	Inan	435	ferret	668	0.4556	ice hockey, football
0	204 kg	0.4443	pig	Vani, Reilly	0.3394	0.6096	510	76	1043 m^2	Inan	836	rat	63	0.1108	badminton
2	207 kg	-0.2296	fish	Sam	0.8925	1.0124	868	-57	610 m^2	Lise	857	chicken, fish	61	0.4738	running
2	593 kg	0.2195	fish	Sam	0.4244	0.8563	1099	105	782 m^2	Tony	915	reptile, chicken, fish	18	0.1322	Basketball
2	604 kg	0.1675	fish	Lise	0.4955	0.8997	1002	434	548 m^2	Lise	769	fish	-51	-0.0473	running
2	584 kg	-0.1119	fish	Sam, Lise	0.6854	1.0863	909	-59	348 m^2	Tony	770	fish, chicken, dog	412	0.5202	running
4	902 kg	0.3522	N/A	Eriq	0.5374	0.6687	733	861	483 m^2	Vani	252	ferret	761	0.9184	track & field, football
3	1124 kg	0.7585	rabbit	Michael	-0.0951	0.1241	478	910	27 m^2	Eriq	332	cat	702	0.6516	tennis, golf
4	791 kg	-0.1051	rat	Eriq	0.412	0.7535	475	813	949 m^2	Eriq	262	ferret	649	1.0548	football
3	1193 kg	0.9942	rabbit	Inan	0.045	0.0515	635	962	460 m^2	Inan	41	rabbit	826	0.8195	volleyball, golf
1	155 kg	0.5583	guinea pig	Sam	0.5348	-0.3192	-156	283	227 m^2	Michael	491	rat	951	0.7258	motor sports
0	407 kg	0.0124	hamster	Andrew	0.4604	0.7008	366	-86	897 m^2	Inan	1010	cat, bird	263	0.0465	badminton, boxing
1	33 kg	0.7986	guinea pig	Eriq	0.7188	-0.1177	195	503	94 m^2	Michael	715	rat	743	0.6688	soccer
4	780 kg	0.0647	rat	Tony	0.8053	0.3996	470	?	756 m^2	Reilly	220	ferret	710	0.8501	ice hockey
